id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
45499,"Yamaha FZS FI Version 2.0",K.,39300,RedAndWhite,Petrol,45999,2011,SecondOwner,,
45500,"Yamaha RX 100 STD","Hyderabad ",2000,Blue&Yellow,Petrol,45000,1996,FirstOwner,,
45501,"Bajaj Xcd Exceed 125cc Dtssi","Ghaziabad ",60000,Black,Petrol,14999,2008,FirstOwner,,
45502,"Honda CB Twister Self Drum Alloy","Ghaziabad ",39000,Black,Petrol,29999,2010,FirstOwner,,
45503,"TVS Apache RTR 180","Ghaziabad ",61000,White,Petrol,40000,2010,FirstOwner,,
45504,"Royal Enfield Classic 350","Amritsar ",16255,Black,Petrol,100000,2013,FirstOwner,,
45505,"Yamaha FZ16","Ghaziabad ",40000,CherryRed,Petrol,38000,2009,SecondOwner,,
45506,"LML Freedom DX","Ghaziabad ",35000,Blue,Petrol,15000,2003,FirstOwner,,
45507,"Bajaj Pulsar 150cc Dtsi","Lucknow ",40000,Black,Petrol,49999,2013,FirstOwner,,
45508,"Bajaj Pulsar 220F Dtsi","Sultanpur ",50000,Red,Petrol,60000,2009,FirstOwner,,
45509,"Bajaj Pulsar 150cc Dtsi","Lucknow ",29000,Black,Petrol,30000,2009,SecondOwner,,
45510,"Hero Honda Cd Deluxe","Lucknow ",50000,Black,Petrol,19999,2006,FirstOwner,,
45511,"Hero Honda Passion Pro","Lucknow ",31000,Black,Petrol,36000,2012,FirstOwner,,
45512,"Hero Honda Passion Plus","Lucknow ",45000,Maroon,Petrol,22499,2005,FirstOwner,,
45513,"Honda CBR 250R ABS","Lucknow ",25000,SilverAndBlack,Petrol,90000,2012,FirstOwner,,
45514,"Royal Enfield Bullet 350","Lucknow ",14000,Grey,Petrol,80000,1985,SecondOwner,,
45515,"TVS Apache RTR 160","Lucknow ",2500,White,Petrol,77000,2015,FirstOwner,,
45516,"Yamaha FZ16","Lucknow ",60000,Orange,Petrol,37999,2009,SecondOwner,,
45517,"Bajaj Pulsar 150cc Dtsi","Kolkata ",52000,Purple,Petrol,22000,2000,SecondOwner,,
45518,"Bajaj Pulsar 220F Dtsi","Kolkata ",18000,Black,Petrol,50000,2010,FirstOwner,,
45519,"Bajaj Pulsar 180cc Dtsi","Jaipur ",15000,Black,Petrol,32000,2010,FirstOwner,,
45520,"Bajaj Discover 150 S Disc","Kolkata ",2245,RedAndBlack,Petrol,51000,2014,FirstOwner,,
45521,"Bajaj Pulsar 180cc Dtsi","Kolkata ",40000,Black,Petrol,37000,2011,SecondOwner,,
45522,"Bajaj Pulsar 220F Dtsi","Kolkata ",35000,BlackAndBlue,Petrol,44999,2009,SecondOwner,,
45523,"Hero Honda Karizma Zmr Pgm Fi","Kolkata ",16800,White,Petrol,58000,2012,FirstOwner,,
45524,"Bajaj Avenger 220","Kolkata ",12400,Blue,Petrol,60000,2013,FirstOwner,,
45526,"Royal Enfield Bullet Electra","Kolkata ",29000,Black,Petrol,120000,2005,SecondOwner,,
45527,"Yamaha FZS FI Version 2.0","Kolkata ",26000,RedAndAsh,Petrol,42000,2009,FirstOwner,,
45528,"Yamaha Fazer Sport","Kolkata ",38000,Black,Petrol,42000,2012,FirstOwner,,
45529,"Yamaha FZ16","Kolkata ",30000,MidnightBlack,Petrol,35000,2010,FirstOwner,,
45530,"TVS Apache RTR 180","Delhi ",23500,Black,Petrol,44999,2013,FirstOwner,,
45531,"Yamaha SZ RR","Delhi ",7000,RedSliverAndWhite,Petrol,49999,2012,FirstOwner,,
45532,"TVS Star DLX","Gurgaon ",40000,Black,Petrol,22000,2009,SecondOwner,,
45533,"Yamaha YZF R15","Delhi ",55000,Black,Petrol,53000,2009,FirstOwner,,
45534,"Yamaha YZF R15","Delhi ",7100,Black,Petrol,70000,2010,FirstOwner,,
45535,"Hero Honda Cbz Xtreme Self Start","Surat ",2000,Black&Red,Petrol,27000,2007,FirstOwner,,
45536,"Honda Shine Self Disc Alloy","Surat ",18000,Black,Petrol,35000,2007,FirstOwner,,
45537,"Bajaj Caliber 115","Gurgaon ",37000,Green,Petrol,11000,2000,FirstOwner,,
45538,"Bajaj Pulsar 150cc Dtsi","Nizamabad ",36000,Red,Petrol,45000,2010,FirstOwner,,
45539,"Bajaj Discover 125 M Drum","Gurgaon ",40000,BlackAndBlue,Petrol,15000,2005,SecondOwner,,
45540,"Royal Enfield Classic 350","Delhi ",32850,CherryColour,Petrol,100000,2013,FirstOwner,,
45541,"Hero Honda Cbz Xtreme Self Start","Delhi ",45000,Black,Petrol,19000,2007,SecondOwner,,
45542,"Yamaha YZF R15 Version 2.0","Gurgaon ",16000,Red&White,Petrol,74000,2012,FirstOwner,,
45543,"Yamaha YZF R15","Gurgaon ",13000,Black,Petrol,55000,2014,FirstOwner,,
45544,"Bajaj Pulsar 150cc Dtsi","Bangalore ",24000,Black,Petrol,27000,2007,FirstOwner,,
45545,"Bajaj Avenger 220","Bangalore ",42000,Black,Petrol,34999,2007,FirstOwner,,
45546,"Bajaj Avenger 220","Bangalore ",4300,Red,Petrol,88000,2015,FirstOwner,,
45547,"Bajaj Pulsar 200 NS","Bangalore ",5700,Black&White,Petrol,91000,2014,FirstOwner,,
45548,"Bajaj Pulsar 150cc Dtsi","Bangalore ",40000,Red,Petrol,22999,2005,SecondOwner,,
45549,"Bajaj Pulsar 150cc Dtsi","Bangalore ",37000,Blue,Petrol,28000,2003,FourthOwner,,
45550,"Bajaj Avenger 220","Bangalore ",26000,Red,Petrol,77999,2014,FirstOwner,,
45551,"Bajaj Discover 100","Bangalore ",6500,RedAndBlack,Petrol,40000,2013,FirstOwner,,
45552,"Bajaj Pulsar 150cc Dtsi","Bangalore ",70000,Black,Petrol,30000,2007,SecondOwner,,
45553,"Hero Honda Passion Pro","Bangalore ",25000,Black,Petrol,35000,2011,FirstOwner,,
45554,"KTM Duke 200","Bangalore ",12300,Orange&Black,Petrol,100000,2012,FirstOwner,,
45555,"Royal Enfield Machismo 500","Bangalore ",23000,MetallicSilver,Petrol,140000,2008,SecondOwner,,
45556,"Suzuki Fiero STD","Bangalore ",80000,Red,Petrol,25000,2002,SecondOwner,,
45557,"TVS Star City Alloy","Bangalore ",13000,Grey,Petrol,32000,2012,FirstOwner,,
45558,"KTM RC 200","Ghaziabad ",7000,Black,Petrol,140000,2015,FirstOwner,,
45559,"TVS Fiero F2 Drum","Bangalore ",93000,Black,Petrol,15000,2005,FirstOwner,,
45560,"TVS XL Super HD 2 Stroke","Bangalore ",35000,Green,Petrol,22000,2010,SecondOwner,,
45561,"TVS Apache RTR 160","Bangalore ",48000,Red,Petrol,43000,2010,FirstOwner,,
45562,"Yamaha RX 100 STD","Bangalore ",40000,MahroonAndGold,Petrol,35000,1990,ThirdOwner,,
45563,"Yamaha RX 100 STD","Kolar ",71000,Black,Petrol,35000,1987,SecondOwner,,
45564,"Yamaha YZF R15","Bangalore ",31000,Red,Petrol,62000,2010,FourthOwner,,
45565,"Yamaha FZ16","Bangalore ",20000,Black,Petrol,60000,2011,FirstOwner,,
45566,"Yamaha Fazer Sport","Chennai ",29000,White,Petrol,46000,2013,FirstOwner,,
45567,"Bajaj Pulsar 150cc Dtsi","Indore ",50000,Black,Petrol,22000,2008,SecondOwner,,
45568,"Bajaj Pulsar 150cc Dtsi","Indore ",19500,Black,Petrol,43000,2011,SecondOwner,,
45569,"Hero Honda CBZ Disc","Indore ",50000,Green,Petrol,20000,2003,SecondOwner,,
45570,"Bajaj Pulsar 135","Thane ",2400,Black&Blue,Petrol,42000,2014,FirstOwner,,
45571,"Bajaj Caliber 115","Mumbai ",15000,Silver,Petrol,10000,2002,FirstOwner,,
45572,"Bajaj Avenger 220","Mumbai ",25000,Black,Petrol,52000,2011,FirstOwner,,
45573,"TVS Phoenix Disc","Jaipur ",49000,Black,Petrol,33000,2013,FirstOwner,,
45574,"Bajaj Avenger 220","Mumbai ",5013,Red,Petrol,56000,2012,FirstOwner,,
45575,"Bajaj Pulsar 200 NS","Thane ",2500,Black,Petrol,65000,2013,FirstOwner,,
45576,"Bajaj Avenger 220","Mumbai ",5000,Blue,Petrol,80000,2014,FirstOwner,,
45577,"Bajaj Pulsar 200 NS","Thane ",27000,Black,Petrol,52000,2013,SecondOwner,,
45578,"Bajaj Avenger 180","Thane ",65000,Black,Petrol,26000,2005,SecondOwner,,
45579,"Hero Motocorp Ignitor 125 Disc","Hyderabad ",14500,White,Petrol,55000,2014,FirstOwner,,
45580,"Hero Honda Splendor Nxg","Mumbai ",20000,Black,Petrol,20000,2007,SecondOwner,,
45581,"Hero Honda Karizma R","Mumbai ",27000,Red,Petrol,25000,2007,SecondOwner,,
45582,"Honda CB Twister Self Disc Alloy","Mumbai ",12000,Black,Petrol,35000,2011,SecondOwner,,
45583,"Honda CB Dazzler Sports","Mumbai ",40000,Black,Petrol,27000,2010,SecondOwner,,
45584,"Royal Enfield Bullet 350","Mumbai ",50000,Green,Petrol,88000,1993,FifthOwner,,
45585,"Yamaha Fazer Sport","Mumbai ",39000,NevyGreen,Petrol,50000,2013,FirstOwner,,
45587,"Bajaj Pulsar 150cc Dtsi","Buxar ",12000,RedAndBlack,Petrol,50000,2012,FirstOwner,,
45588,"Yamaha FZ S","Faridabad ",2350,OliveColor,Petrol,72000,2015,FirstOwner,,
45589,"Hero Motocorp Splendor Plus Spoke","Bangalore ",26000,VELVETWITHBLACK,Petrol,43000,2013,FirstOwner,,
45590,"Bajaj Pulsar 150cc Dtsi","Jorhat ",25000,Blue,Petrol,55000,2003,FirstOwner,,
45591,"Honda Shine Self Disc Alloy","Jaipur ",25000,Black,Petrol,43000,2014,FirstOwner,,
45592,"Yamaha RX 100 STD","Hyderabad ",100000,Mahroon,Petrol,27999,1994,SecondOwner,,
45593,"Bajaj Pulsar 220F Dtsi","Patna ",29000,Black,Petrol,51999,2012,FirstOwner,,
45594,"Bajaj Pulsar 200 NS","Patna ",6500,Black,Petrol,70000,2012,FirstOwner,,
45595,"Hero Honda  HF Dawn","Patna ",14000,Red,Petrol,13000,2004,SecondOwner,,
45596,"Hero Honda Passion Pro","Patna ",14000,RedAndBlack,Petrol,30000,2009,FirstOwner,,
45597,"Hero Honda Cbz Xtreme Self Start","Patna ",19800,Black,Petrol,44999,2013,FirstOwner,,
45598,"Hero Honda Passion Pro","Patna ",15819,Silver,Petrol,41000,2011,FirstOwner,,
45599,"Bajaj CT 100 Spoke","Chandigarh ",25000,Blue,Petrol,17000,2006,FirstOwner,,
45600,"Hero Honda Splendor Pro","Patiala ",12000,Black,Petrol,35000,2013,SecondOwner,,
45601,"Hero Honda Splendor Plus","Chandigarh ",30000,GreyAndBlack,Petrol,30000,2011,FirstOwner,,
45602,"Hero Honda Splendor Plus","Chandigarh ",16800,BlackAndBlue,Petrol,29999,2011,FirstOwner,,
45603,"Bajaj Discover 100","Chandigarh ",4000,Red,Petrol,34999,2013,SecondOwner,,
45604,"Yamaha YZF R15 Version 2.0","Chandigarh ",11000,Black,Petrol,86999,2010,FirstOwner,,
45605,"Royal Enfield Bullet Electra","Chandigarh ",20000,Silver,Petrol,74000,2002,FirstOwner,,
45606,"TVS Victor 2015","Panchkula ",31168,BlackAndBrown,Petrol,24500,2005,FirstOwner,,
45607,"TVS Star DLX","Chandigarh ",25000,ChromeAndBlack,Petrol,14000,2007,FirstOwner,,
45608,"Bajaj Pulsar 150cc Dtsi","Delhi ",35500,Cherry,Petrol,17999,2009,SecondOwner,,
45609,"Bajaj Pulsar 180cc Dtsi","Delhi ",19900,Black,Petrol,42999,2012,FirstOwner,,
45610,"Bajaj Pulsar 135","Delhi ",25000,Black,Petrol,19000,2011,FirstOwner,,
45611,"Bajaj Pulsar 150cc Dtsi","Delhi ",10000,Black,Petrol,30000,2006,FirstOwner,,
45612,"Bajaj Discover 100","Delhi ",50000,Black,Petrol,34000,2010,FirstOwner,,
45613,"Bajaj Pulsar 150cc Dtsi","Gautam ",40000,Black,Petrol,31000,2010,FirstOwner,,
45614,"Bajaj Avenger 220","Delhi ",18000,Blue,Petrol,64000,2014,FirstOwner,,
45615,"Bajaj Discover 100 M Drum","Delhi ",12000,BlackAndBlue,Petrol,37999,2014,SecondOwner,,
45616,"Bajaj Pulsar 135","Delhi ",25000,Red,Petrol,20000,2010,ThirdOwner,,
45617,"Bajaj Avenger 220","Delhi ",17000,Black,Petrol,61000,2013,FirstOwner,,
45618,"Bajaj Pulsar 220F Dtsi","Gautam ",27500,RedAndBlack,Petrol,52000,2011,FirstOwner,,
45619,"Bajaj Discover 100","Delhi ",25000,Blue,Petrol,17999,2011,FirstOwner,,
45620,"Bajaj Avenger 220","Delhi ",3200,Blue,Petrol,65000,2015,FirstOwner,,
45621,"Bajaj Platina 100 Alloy Wheel KS","Delhi ",60000,Red,Petrol,19000,2010,FirstOwner,,
45622,"Bajaj Pulsar 180cc Dtsi","Delhi ",35000,BlackAndBlue,Petrol,44000,2012,FirstOwner,,
45623,"Bajaj Avenger Dtsi","Delhi ",25000,Blue,Petrol,45000,2010,FirstOwner,,
45624,"Bajaj Pulsar 150cc Dtsi","Delhi ",30000,Black,Petrol,14999,2006,FirstOwner,,
45625,"Bajaj Avenger 220","Delhi ",13000,Blue,Petrol,54000,2013,FirstOwner,,
45626,"Bajaj Discover 125 STD","Delhi ",30000,Black&Blue,Petrol,25000,2007,FirstOwner,,
45627,"Harley Davidson Street 750","Delhi ",4700,MatBlack,Petrol,420000,2014,FirstOwner,,
45628,"Bajaj Pulsar 180cc Dtsi","Delhi ",34400,BlueBlack,Petrol,44000,2012,FirstOwner,,
45629,"Hero Motocorp Passion Pro Electric Start","Delhi ",16230,Red&Black,Petrol,35000,2013,SecondOwner,,
45630,"Hero Honda Passion Pro","Delhi ",24300,Red,Petrol,37999,2012,FirstOwner,,
45631,"Hero Honda Cd Deluxe","Delhi ",30000,Red&Black,Petrol,24000,2010,SecondOwner,,
45632,"Hero Honda Splendor Super","Delhi ",45000,Black,Petrol,21499,2005,FirstOwner,,
45633,"Hero Honda CBZ Disc","Delhi ",49000,Black,Petrol,11999,2004,SecondOwner,,
45634,"Hero Honda CBZ Disc","Delhi ",40000,Red,Petrol,11000,2005,FirstOwner,,
45635,"Hero Honda Passion Pro","Delhi ",58000,RedAndBlack,Petrol,26999,2010,FirstOwner,,
45636,"Hero Honda Splendor Plus","Delhi ",63000,Black,Petrol,18000,2006,FirstOwner,,
45637,"Hero Honda Cbz Xtreme Self Start","Delhi ",55000,Red,Petrol,27000,2008,FirstOwner,,
45638,"Hero Honda CBZ Disc","Delhi ",65000,BlackAndYellow,Petrol,10999,2004,FirstOwner,,
45639,"Honda Activa","Delhi ",30000,RoyalBlue,Petrol,5999,2003,SecondOwner,,
45640,"Hero Honda Cbz Xtreme Self Start","Delhi ",36000,RedAndBlack,Petrol,35000,2011,FirstOwner,,
45641,"Honda Stunner CBF Self Disc Alloy","Delhi ",50000,Yellow,Petrol,19999,2010,SecondOwner,,
45642,"Honda CBR 150R Standard","Delhi ",460,Orenge,Petrol,110000,2015,FirstOwner,,
45643,"Honda Stunner CBF Self Disc Alloy","Delhi ",20600,BlackAndGreen,Petrol,26000,2012,FirstOwner,,
45644,"KTM RC 390","Delhi ",4000,OrangeAndWhite,Petrol,220000,2015,FirstOwner,,
45645,"Royal Enfield Bullet Electra","Delhi ",80000,Red,Petrol,80000,2004,SecondOwner,,
45646,"Royal Enfield Bullet Electra Twinspark","Delhi ",24000,CherryRed,Petrol,74500,2007,FirstOwner,,
45647,"Royal Enfield Bullet Electra","Delhi ",14000,Silver,Petrol,120000,2013,FirstOwner,,
45648,"Royal Enfield Bullet 350 Twinspark","Delhi ",35000,Black,Petrol,110000,2009,FirstOwner,,
45649,"Suzuki Slingshot Plus Disc Self","Delhi ",37000,SoloBlack,Petrol,29000,2012,FirstOwner,,
45650,"Royal Enfield Thunderbird 350","Bahadurgarh ",60000,DarkBlue,Petrol,69999,2013,FirstOwner,,
45651,"TVS Star City Spoke","Delhi ",31000,BlackAndBlue,Petrol,15000,2008,FirstOwner,,
45652,"TVS Apache RTR 180","Delhi ",54000,PearlWhite,Petrol,38500,2010,FirstOwner,,
45653,"TVS Apache RTR 180","Delhi ",11200,White,Petrol,59999,2013,FirstOwner,,
45654,"Yamaha YZF R15 Version 2.0","Delhi ",15300,RedAndWhite,Petrol,65000,2013,SecondOwner,,
45655,"Yamaha Sz R","Delhi ",20000,Black&Grey,Petrol,34000,2011,FirstOwner,,
45656,"Yamaha SZ RR","Delhi ",24000,Black,Petrol,28000,2011,FirstOwner,,
45657,"Yamaha Enticer 125","Delhi ",34000,Golden,Petrol,23999,2005,FirstOwner,,
45658,"Yamaha SZ RR","Delhi ",19000,WhiteAndSilver,Petrol,44000,2013,FirstOwner,,
45659,"Yamaha FZ16","Delhi ",24000,GreenAndBlack,Petrol,38000,2012,FirstOwner,,
45660,"Yamaha FZ16","Delhi ",20253,Black,Petrol,36000,2008,FirstOwner,,
45661,"Yamaha FZ FI Version 2.0","Delhi ",14000,MilitaryGreen,Petrol,64999,2014,FirstOwner,,
45662,"Yamaha FZ16","Delhi ",55000,Red,Petrol,31000,2009,SecondOwner,,
45663,"Yamaha FZ16","Delhi ",50000,Red,Petrol,35000,2009,FirstOwner,,
45664,"Yamaha YZF R15 Version 2.0","Delhi ",22000,BlackAndGray,Petrol,67000,2013,FirstOwner,,
45665,"Harley Davidson Street 750","Surat ",4800,Black,Petrol,430000,2014,FirstOwner,,
45666,"Yamaha YZF R15","Mumbai ",12000,Blue,Petrol,40000,2008,FourthOwner,,
45667,"Hero Honda Passion Pro","Surat ",28000,GreyAndBlack,Petrol,35000,2013,FirstOwner,,
45668,"Hero Honda Cbz Xtreme Self Start","Surat ",50000,RedAndBlack,Petrol,21999,2007,ThirdOwner,,
45669,"Hero Honda Karizma R","Surat ",60000,Black,Petrol,30000,2007,SecondOwner,,
45670,"Hero Honda Cbz Xtreme Self Start","Surat ",85000,Black,Petrol,35000,2009,FirstOwner,,
45671,"Honda CBR 250R ABS","Surat ",24000,RedAndSliver,Petrol,89999,2012,SecondOwner,,
45672,"Hero Honda Splendor Plus","Gurgaon ",39000,Black,Petrol,27000,2009,FirstOwner,,
45673,"Hero Honda Cbz Xtreme Self Start","Gurgaon ",28000,Black,Petrol,33000,2011,FirstOwner,,
45674,"Hero Honda Hunk","Gurgaon ",27000,Red,Petrol,22999,2008,FirstOwner,,
45675,"KTM Duke 200","Gurgaon ",6300,Orange&Black,Petrol,110000,2015,FirstOwner,,
45676,"Honda Stunner CBF Self Drum Alloy","Gurgaon ",38000,Black,Petrol,25000,2009,SecondOwner,,
45677,"Royal Enfield Classic 350","Gurgaon ",8000,Black,Petrol,110000,2014,FirstOwner,,
45678,"Yamaha FZ16","Gurgaon ",15000,Red,Petrol,16000,2008,SecondOwner,,
45679,"Bajaj Pulsar 180cc Dtsi","Bangalore ",48000,Black,Petrol,37999,2008,FirstOwner,,
45680,"Bajaj Pulsar 180cc Dtsi","Bangalore ",45000,Black,Petrol,25000,2006,SecondOwner,,
45681,"Bajaj Pulsar 220F Dtsi","Bangalore ",13500,RedAndBlack,Petrol,69000,2012,FirstOwner,,
45682,"Bajaj Pulsar 150cc Dtsi","Bangalore ",120000,Black,Petrol,25000,2007,SecondOwner,,
45683,"Bajaj Discover 100","Bangalore ",15000,Silver,Petrol,45000,2014,FirstOwner,,
45684,"Bajaj Pulsar 220F Dtsi","Bangalore ",50000,Silver,Petrol,36000,2007,SecondOwner,,
45685,"Bajaj Pulsar 150cc Dtsi","Bangalore ",37000,Black,Petrol,49999,2013,FirstOwner,,
45686,"Bajaj Pulsar 150cc Dtsi","Bangalore ",9500,Black,Petrol,77000,2013,FirstOwner,,
45687,"Bajaj Pulsar 220F Dtsi","Bangalore ",29790,Black,Petrol,52000,2010,FirstOwner,,
45688,"Bajaj Discover 100","Bangalore ",32000,Green,Petrol,35000,2009,FirstOwner,,
45689,"Bajaj Avenger 220","Bangalore ",20000,Red,Petrol,54000,2010,FirstOwner,,
45690,"Bajaj Pulsar 150cc Dtsi","Kolar ",18000,RedAndBlack,Petrol,59999,2013,FirstOwner,,
45691,"Hero Motocorp Ignitor 125 Drum","Bangalore ",14000,White,Petrol,48000,2013,FirstOwner,,
45692,"Hero Honda Karizma Zmr Pgm Fi","Bangalore ",3400,White,Petrol,95000,2013,FirstOwner,,
45693,"Hero Honda Passion Pro","Bangalore ",18000,Red,Petrol,41999,2012,FirstOwner,,
45694,"TVS Scooty Pep Plus","Bangalore ",2300,Grey,Petrol,41999,2014,FirstOwner,,
45695,"Hero Honda Karizma R","Bangalore ",45700,Black,Petrol,37000,2006,FirstOwner,,
45696,"Hero Honda Glamour","Bangalore ",45000,RedAndBlack,Petrol,26000,2008,ThirdOwner,,
45697,"Hero Honda Karizma Zmr Pgm Fi","Bangalore ",25000,White,Petrol,70000,2010,SecondOwner,,
45698,"Honda CB Dazzler Sports","Bangalore ",3700,Golden,Petrol,38000,2011,FirstOwner,,
45699,"Honda CBR 250R Standard","Bangalore ",16000,Red,Petrol,120000,2013,FirstOwner,,
45700,"Honda Shine Kick Drum Spoke","Bangalore ",50000,Black&Red,Petrol,24500,2006,ThirdOwner,,
45701,"Royal Enfield Bullet Classic 350","Hyderabad ",21000,Green,Petrol,140000,1984,ThirdOwner,,
45702,"Royal Enfield Bullet 350","Bangalore ",7000,Black,Petrol,110000,2015,FirstOwner,,
45703,"Royal Enfield Bullet 500","Bangalore ",26400,Black,Petrol,120000,2012,FirstOwner,,
45704,"Royal Enfield Bullet 350 Twinspark","Bangalore ",12000,Brown,Petrol,100000,2011,FirstOwner,,
45705,"Royal Enfield Bullet Classic 350","Bangalore ",8000,Black,Petrol,84999,1995,SecondOwner,,
45706,"TVS Apache RTR 160","Bangalore ",19000,Red,Petrol,37000,2009,SecondOwner,,
45707,"TVS Apache RTR 160","Bangalore ",60000,Red,Petrol,45000,2011,FirstOwner,,
45708,"TVS Apache RTR 160","Kolar ",66000,Black,Petrol,44999,2010,FirstOwner,,
45709,"TVS Apache RTR 160","Bangalore ",70000,Yellow,Petrol,39000,2008,FirstOwner,,
45710,"Yamaha RX 135 STD","Bangalore ",65000,Black,Petrol,84999,1999,SecondOwner,,
45711,"Yamaha FZ FI Version 2.0","Bangalore ",9000,Blue,Petrol,78000,2015,FirstOwner,,
45712,"Yamaha RX 100 STD","Bangalore ",35000,Black,Petrol,37999,1998,SecondOwner,,
45713,"Yamaha Fazer Sport","Bangalore ",16000,Black,Petrol,55000,2013,FirstOwner,,
45714,"Yamaha RX 135 STD","Bangalore ",100000,Mehroon,Petrol,54000,2000,ThirdOwner,,
45715,"Yamaha RX 135 STD","Bangalore ",50000,Black,Petrol,74999,2003,FirstOwner,,
45716,"Ideal Jawa Yezdi 250","Bangalore ",4500,Black,Petrol,98000,1995,SecondOwner,,
45717,"Honda Shine Self Disc Alloy","Indore ",6700,RedAndBlack,Petrol,48000,2013,FirstOwner,,
45718,"Honda Shine Self Disc Alloy","Indore ",7500,BlackAndRed,Petrol,54999,2014,FirstOwner,,
45719,"Honda Shine Self Disc Alloy","Indore ",46000,Mehroon,Petrol,36000,2012,FirstOwner,,
45720,"Royal Enfield Classic 350","Indore ",5900,Maroon,Petrol,100000,2012,FirstOwner,,
45721,"Bajaj Boxer CT 100","Mumbai ",100000,Silver,Petrol,11999,2003,SecondOwner,,
45722,"Yamaha Gladiator Ss","Indore ",40000,SilverAndRed,Petrol,45000,2008,FirstOwner,,
45723,"Bajaj Pulsar 200 NS","Mumbai ",17000,Yellow,Petrol,59000,2013,FirstOwner,,
45724,"Bajaj Platina 100 ES Alloy","Mumbai ",100000,GreyAndRed,Petrol,12000,2007,FirstOwner,,
45725,"Bajaj Platina 100 Alloy Wheel KS","Thane ",65000,Silver,Petrol,18000,2007,FirstOwner,,
45726,"Bajaj Pulsar 150cc Dtsi","Mumbai ",25000,Black,Petrol,35000,2010,FirstOwner,,
45727,"Bajaj Avenger 220","Mumbai ",2200,Militry,Petrol,85000,2015,FirstOwner,,
45728,"Bajaj Avenger 220","Mumbai ",5300,Red,Petrol,79999,2014,FirstOwner,,
45729,"Bajaj Pulsar 150cc Dtsi","Thane ",56000,Blue,Petrol,11500,2004,SecondOwner,,
45730,"Bajaj Avenger 180","Mumbai ",30000,Black,Petrol,74000,2006,FirstOwner,,
45731,"Bajaj Avenger Dtsi","Mumbai ",40000,Red,Petrol,35000,2008,SecondOwner,,
45732,"Bajaj Pulsar 135","Mumbai ",29000,Red,Petrol,38000,2011,FirstOwner,,
45733,"Bajaj Discover 150 S Drum","Mumbai ",50000,Black,Petrol,19000,2006,FirstOwner,,
45734,"Bajaj Pulsar 180cc Dtsi","Mumbai ",32000,Black,Petrol,33999,2011,FirstOwner,,
45735,"Hero Honda Karizma R","Mumbai ",30000,White,Petrol,34999,2011,FirstOwner,,
45736,"Hero Motocorp HF Deluxe Alloy Self Start","Mumbai ",7600,PurpleWhiteBlack,Petrol,47000,2015,FirstOwner,,
45737,"Hero Honda Karizma R","Mumbai ",19000,Black,Petrol,57999,2012,FirstOwner,,
45738,"Hero Honda Karizma R","Thane ",43000,Red,Petrol,15000,2004,FirstOwner,,
45739,"Hero Honda Karizma R","Mumbai ",41000,Yellow,Petrol,24999,2008,ThirdOwner,,
45740,"Hero Honda Karizma Zmr Pgm Fi","Mumbai ",30000,Blue,Petrol,45000,2010,FirstOwner,,
45741,"Hero Honda Passion Plus","Mumbai ",30000,Red,Petrol,24000,2008,FirstOwner,,
45742,"Hero MotoCorp Passion Pro Self Disc Alloy","Mumbai ",30000,Silver,Petrol,39000,2013,FirstOwner,,
45743,"Hero Honda Cbz Xtreme Self Start","Mumbai ",32000,RedAndBlack,Petrol,29999,2011,FirstOwner,,
45744,"Honda Unicorn Alloy","Mumbai ",32000,Silver,Petrol,29000,2009,ThirdOwner,,
45745,"Kawasaki Ninja 300","Mumbai ",2800,Green,Petrol,320000,2014,FirstOwner,,
45746,"Kawasaki Ninja 300","Mumbai ",16000,Green,Petrol,280000,2014,FirstOwner,,
45747,"Royal Enfield Thunderbird 350","Mumbai ",27000,Twilight,Petrol,110000,2013,FirstOwner,,
45748,"Royal Enfield Bullet 350","Mumbai ",8000,Black,Petrol,95000,2014,FirstOwner,,
45749,"Royal Enfield Thunderbird 350","Mumbai ",9000,Twilight,Petrol,79999,2010,SecondOwner,,
45750,"Royal Enfield Classic 350","Mumbai ",14000,Black,Petrol,130000,2013,FirstOwner,,
45751,"Royal Enfield Bullet 350","Mumbai ",400,Brown,Petrol,87000,1983,SecondOwner,,
45752,"Suzuki Gs150r","Mumbai ",40000,Saffron,Petrol,35000,2009,FirstOwner,,
45753,"Royal Enfield Classic 350","Thane ",17000,Mehroon,Petrol,120000,2013,FirstOwner,,
45754,"Royal Enfield Bullet 350 Twinspark","Mumbai ",40000,Red,Petrol,120000,2006,SecondOwner,,
45755,"Bajaj Pulsar 150cc Dtsi","Pune ",50000,Black,Petrol,22000,2005,FirstOwner,,
45756,"Bajaj Pulsar 220F Dtsi","Pune ",20000,Black,Petrol,60000,2013,FirstOwner,,
45757,"Bajaj Pulsar 150cc Dtsi","Pune ",35000,Blue,Petrol,19999,2006,SecondOwner,,
45758,"Bajaj Discover 150 S Drum","Pune ",36000,PerpuleAndBlack,Petrol,30000,2011,FirstOwner,,
45759,"Bajaj Pulsar 150cc Dtsi","Pune ",60000,Purple,Petrol,25000,2002,SecondOwner,,
45760,"Bajaj Pulsar 150cc Dtsi","Pune ",53000,Black,Petrol,29000,2007,FirstOwner,,
45761,"Bajaj Pulsar 150cc Dtsi","Pune ",68000,Black,Petrol,24999,2006,SecondOwner,,
45762,"Hero Honda Splendor Plus","Pune ",61000,OrengeAndBlack,Petrol,25000,2012,FirstOwner,,
